departure_date,arrival_date,flight_duration_hours,flight_cost,flight_class,departure_city,departure_country,arrival_city,arrival_country
2025-07-30,2025-07-31,11,1144.82,First,Rome,Italy,Dubai,United Arab Emirates
2025-07-30,2025-07-30,8,216.35,Economy,Rome,Italy,Sydney,Australia
2025-07-30,2025-07-30,9,132.05,Economy,Rome,Italy,Bangkok,Thailand
2025-07-30,2025-07-30,4,679.77,Business,Rome,Italy,Singapore,Singapore
2025-07-30,2025-07-30,6,121.28,Economy,Bangkok,Thailand,New York City,USA
2025-07-30,2025-07-30,4,1126.63,First,Bangkok,Thailand,Los Angeles,USA
2025-07-30,2025-07-30,8,266.39,Economy,Bangkok,Thailand,London,United Kingdom
2025-07-30,2025-07-30,3,583.96,Business,Bangkok,Thailand,Paris,France
2025-07-30,2025-07-30,8,140.77,Economy,Bangkok,Thailand,Tokyo,Japan
2025-07-30,2025-07-30,7,987.53,First,Bangkok,Thailand,Dubai,United Arab Emirates
2025-07-30,2025-07-31,11,1088.71,First,Bangkok,Thailand,Sydney,Australia
2025-07-30,2025-07-30,7,642.14,Business,Bangkok,Thailand,Rome,Italy
2025-07-30,2025-07-31,11,492.2,Business,Bangkok,Thailand,Singapore,Singapore
2025-07-30,2025-07-30,6,151.12,Economy,Singapore,Singapore,New York City,USA
2025-07-30,2025-07-30,5,652.59,Business,Singapore,Singapore,Los Angeles,USA
2025-07-30,2025-07-31,12,407.95,Business,Singapore,Singapore,London,United Kingdom
2025-07-30,2025-07-30,4,814.85,First,Singapore,Singapore,Paris,France
2025-07-30,2025-07-30,8,496.1,Business,Singapore,Singapore,Tokyo,Japan
2025-07-30,2025-07-30,7,127.44,Economy,Singapore,Singapore,Dubai,United Arab Emirates
2025-07-30,2025-07-30,10,432.43,Business,Singapore,Singapore,Sydney,Australia
2025-07-30,2025-07-30,7,578.09,Business,Singapore,Singapore,Rome,Italy
2025-07-30,2025-07-30,5,1166.53,First,Singapore,Singapore,Bangkok,Thailand
2025-07-31,2025-07-31,7,908.37,First,New York City,USA,Los Angeles,USA
2025-07-31,2025-07-31,9,193.44,Economy,New York City,USA,London,United Kingdom
2025-07-31,2025-07-31,3,220.01,Economy,New York City,USA,Paris,France
2025-07-31,2025-07-31,4,576.4,Business,New York City,USA,Tokyo,Japan
2025-07-31,2025-07-31,10,872.2,First,New York City,USA,Dubai,United Arab Emirates
2025-07-31,2025-07-31,5,1088.93,First,New York City,USA,Sydney,Australia
2025-07-31,2025-07-31,7,1173.28,First,New York City,USA,Rome,Italy
2025-07-31,2025-07-31,4,566.96,Business,New York City,USA,Bangkok,Thailand
2025-07-31,2025-07-31,6,985.7,First,New York City,USA,Singapore,Singapore
2025-07-31,2025-08-01,11,553.52,Business,Los Angeles,USA,New York City,USA
2025-07-31,2025-07-31,6,644.95,Business,Los Angeles,USA,London,United Kingdom
2025-07-31,2025-07-31,4,1025.95,First,Los Angeles,USA,Paris,France
2025-07-31,2025-07-31,6,665.39,Business,Los Angeles,USA,Tokyo,Japan
2025-07-31,2025-07-31,5,154.39,Economy,Los Angeles,USA,Dubai,United Arab Emirates
2025-07-31,2025-07-31,6,298.74,Economy,Los Angeles,USA,Sydney,Australia
2025-07-31,2025-07-31,3,682.76,Business,Los Angeles,USA,Rome,Italy
2025-07-31,2025-07-31,7,127.15,Economy,Los Angeles,USA,Bangkok,Thailand
2025-07-31,2025-07-31,10,853.91,First,Los Angeles,USA,Singapore,Singapore
2025-07-31,2025-07-31,4,943.38,First,London,United Kingdom,New York City,USA
2025-07-31,2025-07-31,10,453.03,Business,London,United Kingdom,Los Angeles,USA
2025-07-31,2025-07-31,2,133.27,Economy,London,United Kingdom,Paris,France
2025-07-31,2025-07-31,8,1093.88,First,London,United Kingdom,Tokyo,Japan
2025-07-31,2025-07-31,7,437.42,Business,London,United Kingdom,Dubai,United Arab Emirates
2025-07-31,2025-08-01,12,1014.44,First,London,United Kingdom,Sydney,Australia
2025-07-31,2025-07-31,10,263.64,Economy,London,United Kingdom,Rome,Italy
2025-07-31,2025-07-31,3,209.67,Economy,London,United Kingdom,Bangkok,Thailand
2025-07-31,2025-07-31,6,838.46,First,London,United Kingdom,Singapore,Singapore
2025-07-31,2025-07-31,4,485.23,Business,Paris,France,New York City,USA
2025-07-31,2025-08-01,11,656.96,Business,Paris,France,Los Angeles,USA
2025-07-31,2025-07-31,9,228.26,Economy,Paris,France,London,United Kingdom
2025-07-31,2025-07-31,6,1196.99,First,Paris,France,Tokyo,Japan
2025-07-31,2025-08-01,11,446.99,Business,Paris,France,Dubai,United Arab Emirates
2025-07-31,2025-07-31,8,264.86,Economy,Paris,France,Sydney,Australia
2025-07-31,2025-07-31,8,894.83,First,Paris,France,Rome,Italy
2025-07-31,2025-08-01,11,1118.78,First,Paris,France,Bangkok,Thailand
2025-07-31,2025-08-01,12,959.7,First,Paris,France,Singapore,Singapore
2025-07-31,2025-07-31,6,443.42,Business,Tokyo,Japan,New York City,USA
2025-07-31,2025-07-31,8,240.77,Economy,Tokyo,Japan,Los Angeles,USA
2025-07-31,2025-08-01,12,966.32,First,Tokyo,Japan,London,United Kingdom
2025-07-31,2025-07-31,2,200.58,Economy,Tokyo,Japan,Paris,France
2025-07-31,2025-07-31,10,110.52,Economy,Tokyo,Japan,Dubai,United Arab Emirates
2025-07-31,2025-07-31,3,621.95,Business,Tokyo,Japan,Sydney,Australia
2025-07-31,2025-07-31,9,465.33,Business,Tokyo,Japan,Rome,Italy
2025-07-31,2025-08-01,12,664.69,Business,Tokyo,Japan,Bangkok,Thailand
2025-07-31,2025-07-31,4,962.04,First,Tokyo,Japan,Singapore,Singapore
2025-07-31,2025-07-31,2,229.68,Economy,Dubai,United Arab Emirates,New York City,USA
2025-07-31,2025-08-01,12,1015.54,First,Dubai,United Arab Emirates,Los Angeles,USA
2025-07-31,2025-08-01,12,818.35,First,Dubai,United Arab Emirates,London,United Kingdom
2025-07-31,2025-07-31,8,941.02,First,Dubai,United Arab Emirates,Paris,France
2025-07-31,2025-08-01,12,844.81,First,Dubai,United Arab Emirates,Tokyo,Japan
2025-07-31,2025-07-31,8,1153.49,First,Dubai,United Arab Emirates,Sydney,Australia
2025-07-31,2025-07-31,3,124.99,Economy,Dubai,United Arab Emirates,Rome,Italy
2025-07-31,2025-07-31,2,926.92,First,Dubai,United Arab Emirates,Bangkok,Thailand
2025-07-31,2025-07-31,10,626.36,Business,Dubai,United Arab Emirates,Singapore,Singapore
2025-07-31,2025-07-31,3,650.3,Business,Sydney,Australia,New York City,USA
2025-07-31,2025-07-31,3,998.0,First,Sydney,Australia,Los Angeles,USA
2025-07-31,2025-07-31,10,271.95,Economy,Sydney,Australia,London,United Kingdom
2025-07-31,2025-07-31,7,872.2,First,Sydney,Australia,Paris,France
2025-07-31,2025-07-31,3,236.27,Economy,Sydney,Australia,Tokyo,Japan
2025-07-31,2025-07-31,4,481.22,Business,Sydney,Australia,Dubai,United Arab Emirates
2025-07-31,2025-07-31,8,248.5,Economy,Sydney,Australia,Rome,Italy
2025-07-31,2025-07-31,6,966.65,First,Sydney,Australia,Bangkok,Thailand
2025-07-31,2025-07-31,9,618.04,Business,Sydney,Australia,Singapore,Singapore
2025-07-31,2025-07-31,2,1133.04,First,Rome,Italy,New York City,USA
2025-07-31,2025-07-31,9,1047.62,First,Rome,Italy,Los Angeles,USA
2025-07-31,2025-08-01,12,641.14,Business,Rome,Italy,London,United Kingdom
2025-07-31,2025-07-31,8,1107.29,First,Rome,Italy,Paris,France
2025-07-31,2025-07-31,5,583.94,Business,Rome,Italy,Tokyo,Japan
2025-07-31,2025-07-31,2,522.43,Business,Rome,Italy,Dubai,United Arab Emirates
2025-07-31,2025-07-31,6,401.73,Business,Rome,Italy,Sydney,Australia
2025-07-31,2025-07-31,7,434.23,Business,Rome,Italy,Bangkok,Thailand
2025-07-31,2025-07-31,10,403.4,Business,Rome,Italy,Singapore,Singapore
2025-07-31,2025-08-01,11,446.26,Business,Bangkok,Thailand,New York City,USA
2025-07-31,2025-07-31,8,275.09,Economy,Bangkok,Thailand,Los Angeles,USA
2025-07-31,2025-07-31,5,603.45,Business,Bangkok,Thailand,London,United Kingdom
2025-07-31,2025-07-31,10,813.73,First,Bangkok,Thailand,Paris,France
2025-07-31,2025-07-31,6,684.71,Business,Bangkok,Thailand,Tokyo,Japan
2025-07-31,2025-07-31,10,607.93,Business,Bangkok,Thailand,Dubai,United Arab Emirates
2025-07-31,2025-07-31,5,417.06,Business,Bangkok,Thailand,Sydney,Australia
2025-07-31,2025-08-01,11,986.75,First,Bangkok,Thailand,Rome,Italy
2025-07-31,2025-08-01,12,1175.53,First,Bangkok,Thailand,Singapore,Singapore
2025-07-31,2025-07-31,4,137.16,Economy,Singapore,Singapore,New York City,USA
2025-07-31,2025-07-31,5,828.35,First,Singapore,Singapore,Los Angeles,USA
2025-07-31,2025-07-31,5,927.03,First,Singapore,Singapore,London,United Kingdom
2025-07-31,2025-07-31,9,414.29,Business,Singapore,Singapore,Paris,France
2025-07-31,2025-07-31,3,1030.78,First,Singapore,Singapore,Tokyo,Japan
2025-07-31,2025-07-31,5,276.28,Economy,Singapore,Singapore,Dubai,United Arab Emirates
2025-07-31,2025-07-31,10,276.52,Economy,Singapore,Singapore,Sydney,Australia
2025-07-31,2025-07-31,10,431.68,Business,Singapore,Singapore,Rome,Italy
2025-07-31,2025-08-01,12,199.92,Economy,Singapore,Singapore,Bangkok,Thailand
2025-08-01,2025-08-01,8,632.88,Business,New York City,USA,Los Angeles,USA
2025-08-01,2025-08-02,11,889.63,First,New York City,USA,London,United Kingdom
2025-08-01,2025-08-01,10,563.28,Business,New York City,USA,Paris,France
2025-08-01,2025-08-01,7,675.61,Business,New York City,USA,Tokyo,Japan
2025-08-01,2025-08-02,12,928.49,First,New York City,USA,Dubai,United Arab Emirates
2025-08-01,2025-08-01,9,1079.89,First,New York City,USA,Sydney,Australia
2025-08-01,2025-08-02,12,839.49,First,New York City,USA,Rome,Italy
2025-08-01,2025-08-01,6,684.76,Business,New York City,USA,Bangkok,Thailand
2025-08-01,2025-08-01,8,123.65,Economy,New York City,USA,Singapore,Singapore
2025-08-01,2025-08-01,10,660.01,Business,Los Angeles,USA,New York City,USA
2025-08-01,2025-08-01,8,503.14,Business,Los Angeles,USA,London,United Kingdom
2025-08-01,2025-08-01,6,516.85,Business,Los Angeles,USA,Paris,France
2025-08-01,2025-08-01,5,166.05,Economy,Los Angeles,USA,Tokyo,Japan
2025-08-01,2025-08-01,5,155.96,Economy,Los Angeles,USA,Dubai,United Arab Emirates
2025-08-01,2025-08-01,4,202.73,Economy,Los Angeles,USA,Sydney,Australia
2025-08-01,2025-08-01,10,860.17,First,Los Angeles,USA,Rome,Italy
2025-08-01,2025-08-01,4,680.47,Business,Los Angeles,USA,Bangkok,Thailand
2025-08-01,2025-08-01,3,115.57,Economy,Los Angeles,USA,Singapore,Singapore
2025-08-01,2025-08-01,9,652.15,Business,London,United Kingdom,New York City,USA
2025-08-01,2025-08-02,12,230.66,Economy,London,United Kingdom,Los Angeles,USA
2025-08-01,2025-08-01,8,868.93,First,London,United Kingdom,Paris,France
2025-08-01,2025-08-01,3,544.05,Business,London,United Kingdom,Tokyo,Japan
2025-08-01,2025-08-01,4,808.44,First,London,United Kingdom,Dubai,United Arab Emirates
2025-08-01,2025-08-01,9,523.09,Business,London,United Kingdom,Sydney,Australia
2025-08-01,2025-08-01,9,951.02,First,London,United Kingdom,Rome,Italy
2025-08-01,2025-08-01,9,868.32,First,London,United Kingdom,Bangkok,Thailand
2025-08-01,2025-08-01,9,1041.0,First,London,United Kingdom,Singapore,Singapore
2025-08-01,2025-08-01,6,245.76,Economy,Paris,France,New York City,USA
2025-08-01,2025-08-01,3,240.72,Economy,Paris,France,Los Angeles,USA
2025-08-01,2025-08-01,5,148.98,Economy,Paris,France,London,United Kingdom
2025-08-01,2025-08-02,12,912.63,First,Paris,France,Tokyo,Japan
2025-08-01,2025-08-01,6,243.53,Economy,Paris,France,Dubai,United Arab Emirates
2025-08-01,2025-08-02,12,601.34,Business,Paris,France,Sydney,Australia
2025-08-01,2025-08-01,7,918.55,First,Paris,France,Rome,Italy
2025-08-01,2025-08-01,6,272.64,Economy,Paris,France,Bangkok,Thailand
2025-08-01,2025-08-01,8,672.09,Business,Paris,France,Singapore,Singapore
2025-08-01,2025-08-01,9,261.03,Economy,Tokyo,Japan,New York City,USA
2025-08-01,2025-08-01,3,165.42,Economy,Tokyo,Japan,Los Angeles,USA
2025-08-01,2025-08-01,6,556.5,Business,Tokyo,Japan,London,United Kingdom
2025-08-01,2025-08-01,5,854.41,First,Tokyo,Japan,Paris,France
2025-08-01,2025-08-02,12,995.25,First,Tokyo,Japan,Dubai,United Arab Emirates
2025-08-01,2025-08-01,4,114.14,Economy,Tokyo,Japan,Sydney,Australia
2025-08-01,2025-08-01,6,1167.77,First,Tokyo,Japan,Rome,Italy
2025-08-01,2025-08-01,5,241.87,Economy,Tokyo,Japan,Bangkok,Thailand
2025-08-01,2025-08-02,11,1135.99,First,Tokyo,Japan,Singapore,Singapore
2025-08-01,2025-08-01,4,646.23,Business,Dubai,United Arab Emirates,New York City,USA
2025-08-01,2025-08-01,6,699.23,Business,Dubai,United Arab Emirates,Los Angeles,USA
2025-08-01,2025-08-01,9,998.07,First,Dubai,United Arab Emirates,London,United Kingdom
2025-08-01,2025-08-01,4,1074.17,First,Dubai,United Arab Emirates,Paris,France
2025-08-01,2025-08-01,2,1136.84,First,Dubai,United Arab Emirates,Tokyo,Japan
2025-08-01,2025-08-01,5,934.04,First,Dubai,United Arab Emirates,Sydney,Australia
2025-08-01,2025-08-01,4,1154.06,First,Dubai,United Arab Emirates,Rome,Italy
2025-08-01,2025-08-01,9,978.8,First,Dubai,United Arab Emirates,Bangkok,Thailand
2025-08-01,2025-08-01,10,140.71,Economy,Dubai,United Arab Emirates,Singapore,Singapore
2025-08-01,2025-08-01,8,930.13,First,Sydney,Australia,New York City,USA
2025-08-01,2025-08-01,2,880.33,First,Sydney,Australia,Los Angeles,USA
2025-08-01,2025-08-01,5,688.11,Business,Sydney,Australia,London,United Kingdom
2025-08-01,2025-08-01,6,157.29,Economy,Sydney,Australia,Paris,France
2025-08-01,2025-08-01,9,188.85,Economy,Sydney,Australia,Tokyo,Japan
2025-08-01,2025-08-01,6,242.18,Economy,Sydney,Australia,Dubai,United Arab Emirates
2025-08-01,2025-08-01,5,674.23,Business,Sydney,Australia,Rome,Italy
2025-08-01,2025-08-01,10,214.59,Economy,Sydney,Australia,Bangkok,Thailand
2025-08-01,2025-08-02,11,803.72,First,Sydney,Australia,Singapore,Singapore
2025-08-01,2025-08-01,7,105.56,Economy,Rome,Italy,New York City,USA
2025-08-01,2025-08-01,2,693.04,Business,Rome,Italy,Los Angeles,USA
2025-08-01,2025-08-02,12,269.04,Economy,Rome,Italy,London,United Kingdom
2025-08-01,2025-08-02,12,1185.75,First,Rome,Italy,Paris,France
2025-08-01,2025-08-01,8,802.46,First,Rome,Italy,Tokyo,Japan
2025-08-01,2025-08-01,4,580.63,Business,Rome,Italy,Dubai,United Arab Emirates
2025-08-01,2025-08-01,6,177.35,Economy,Rome,Italy,Sydney,Australia
2025-08-01,2025-08-01,4,591.29,Business,Rome,Italy,Bangkok,Thailand
2025-08-01,2025-08-01,2,672.99,Business,Rome,Italy,Singapore,Singapore
2025-08-01,2025-08-01,7,225.38,Economy,Bangkok,Thailand,New York City,USA
2025-08-01,2025-08-01,5,822.57,First,Bangkok,Thailand,Los Angeles,USA
2025-08-01,2025-08-02,12,125.21,Economy,Bangkok,Thailand,London,United Kingdom
2025-08-01,2025-08-01,8,521.75,Business,Bangkok,Thailand,Paris,France
2025-08-01,2025-08-01,5,680.18,Business,Bangkok,Thailand,Tokyo,Japan
2025-08-01,2025-08-01,2,130.6,Economy,Bangkok,Thailand,Dubai,United Arab Emirates
2025-08-01,2025-08-01,7,1079.11,First,Bangkok,Thailand,Sydney,Australia
2025-08-01,2025-08-01,4,863.49,First,Bangkok,Thailand,Rome,Italy
2025-08-01,2025-08-01,4,281.97,Economy,Bangkok,Thailand,Singapore,Singapore
2025-08-01,2025-08-02,11,268.4,Economy,Singapore,Singapore,New York City,USA
2025-08-01,2025-08-01,10,532.1,Business,Singapore,Singapore,Los Angeles,USA
2025-08-01,2025-08-02,11,595.52,Business,Singapore,Singapore,London,United Kingdom
2025-08-01,2025-08-01,8,126.64,Economy,Singapore,Singapore,Paris,France
2025-08-01,2025-08-01,7,964.99,First,Singapore,Singapore,Tokyo,Japan
2025-08-01,2025-08-02,11,648.54,Business,Singapore,Singapore,Dubai,United Arab Emirates
2025-08-01,2025-08-01,5,657.25,Business,Singapore,Singapore,Sydney,Australia
2025-08-01,2025-08-01,6,152.37,Economy,Singapore,Singapore,Rome,Italy
2025-08-01,2025-08-01,6,610.39,Business,Singapore,Singapore,Bangkok,Thailand
2025-08-02,2025-08-02,2,494.61,Business,New York City,USA,Los Angeles,USA
2025-08-02,2025-08-03,11,120.14,Economy,New York City,USA,London,United Kingdom
2025-08-02,2025-08-03,11,895.59,First,New York City,USA,Paris,France
2025-08-02,2025-08-03,12,276.33,Economy,New York City,USA,Tokyo,Japan
2025-08-02,2025-08-02,7,564.09,Business,New York City,USA,Dubai,United Arab Emirates
2025-08-02,2025-08-02,9,167.51,Economy,New York City,USA,Sydney,Australia
2025-08-02,2025-08-02,7,1121.17,First,New York City,USA,Rome,Italy
2025-08-02,2025-08-02,7,849.81,First,New York City,USA,Bangkok,Thailand
2025-08-02,2025-08-02,8,1152.42,First,New York City,USA,Singapore,Singapore
2025-08-02,2025-08-02,4,1185.69,First,Los Angeles,USA,New York City,USA
2025-08-02,2025-08-02,10,424.95,Business,Los Angeles,USA,London,United Kingdom
2025-08-02,2025-08-02,5,1142.81,First,Los Angeles,USA,Paris,France
2025-08-02,2025-08-02,10,168.08,Economy,Los Angeles,USA,Tokyo,Japan
2025-08-02,2025-08-02,10,518.05,Business,Los Angeles,USA,Dubai,United Arab Emirates
2025-08-02,2025-08-03,11,115.73,Economy,Los Angeles,USA,Sydney,Australia
2025-08-02,2025-08-02,5,222.12,Economy,Los Angeles,USA,Rome,Italy
2025-08-02,2025-08-02,3,926.21,First,Los Angeles,USA,Bangkok,Thailand
2025-08-02,2025-08-02,8,149.42,Economy,Los Angeles,USA,Singapore,Singapore
2025-08-02,2025-08-03,11,1180.92,First,London,United Kingdom,New York City,USA
2025-08-02,2025-08-02,4,139.39,Economy,London,United Kingdom,Los Angeles,USA
2025-08-02,2025-08-02,4,813.54,First,London,United Kingdom,Paris,France
2025-08-02,2025-08-02,4,183.06,Economy,London,United Kingdom,Tokyo,Japan
2025-08-02,2025-08-02,6,298.83,Economy,London,United Kingdom,Dubai,United Arab Emirates
2025-08-02,2025-08-02,6,161.78,Economy,London,United Kingdom,Sydney,Australia
2025-08-02,2025-08-02,7,581.51,Business,London,United Kingdom,Rome,Italy
2025-08-02,2025-08-02,9,243.18,Economy,London,United Kingdom,Bangkok,Thailand
2025-08-02,2025-08-02,7,844.03,First,London,United Kingdom,Singapore,Singapore
2025-08-02,2025-08-02,7,433.57,Business,Paris,France,New York City,USA
2025-08-02,2025-08-03,12,1125.28,First,Paris,France,Los Angeles,USA
2025-08-02,2025-08-02,9,256.34,Economy,Paris,France,London,United Kingdom
2025-08-02,2025-08-02,7,1152.51,First,Paris,France,Tokyo,Japan
2025-08-02,2025-08-02,9,190.15,Economy,Paris,France,Dubai,United Arab Emirates
2025-08-02,2025-08-03,12,194.12,Economy,Paris,France,Sydney,Australia
2025-08-02,2025-08-02,4,253.88,Economy,Paris,France,Rome,Italy
2025-08-02,2025-08-02,4,592.32,Business,Paris,France,Bangkok,Thailand
2025-08-02,2025-08-03,11,1146.98,First,Paris,France,Singapore,Singapore
2025-08-02,2025-08-02,4,120.38,Economy,Tokyo,Japan,New York City,USA
2025-08-02,2025-08-02,6,1105.59,First,Tokyo,Japan,Los Angeles,USA
2025-08-02,2025-08-02,10,622.53,Business,Tokyo,Japan,London,United Kingdom
2025-08-02,2025-08-02,8,505.07,Business,Tokyo,Japan,Paris,France
2025-08-02,2025-08-03,11,992.72,First,Tokyo,Japan,Dubai,United Arab Emirates
2025-08-02,2025-08-02,10,443.82,Business,Tokyo,Japan,Sydney,Australia
2025-08-02,2025-08-02,7,928.68,First,Tokyo,Japan,Rome,Italy
2025-08-02,2025-08-02,5,495.02,Business,Tokyo,Japan,Bangkok,Thailand
2025-08-02,2025-08-02,2,435.88,Business,Tokyo,Japan,Singapore,Singapore
2025-08-02,2025-08-02,4,833.2,First,Dubai,United Arab Emirates,New York City,USA
2025-08-02,2025-08-03,12,226.16,Economy,Dubai,United Arab Emirates,Los Angeles,USA
2025-08-02,2025-08-03,12,113.26,Economy,Dubai,United Arab Emirates,London,United Kingdom
2025-08-02,2025-08-02,4,176.44,Economy,Dubai,United Arab Emirates,Paris,France
2025-08-02,2025-08-02,4,116.84,Economy,Dubai,United Arab Emirates,Tokyo,Japan
2025-08-02,2025-08-02,3,903.25,First,Dubai,United Arab Emirates,Sydney,Australia
2025-08-02,2025-08-02,9,135.11,Economy,Dubai,United Arab Emirates,Rome,Italy
2025-08-02,2025-08-02,4,1049.21,First,Dubai,United Arab Emirates,Bangkok,Thailand
2025-08-02,2025-08-02,7,163.36,Economy,Dubai,United Arab Emirates,Singapore,Singapore
2025-08-02,2025-08-03,11,278.25,Economy,Sydney,Australia,New York City,USA
2025-08-02,2025-08-03,11,807.21,First,Sydney,Australia,Los Angeles,USA
2025-08-02,2025-08-02,4,1031.42,First,Sydney,Australia,London,United Kingdom
2025-08-02,2025-08-02,2,105.61,Economy,Sydney,Australia,Paris,France
2025-08-02,2025-08-03,11,220.18,Economy,Sydney,Australia,Tokyo,Japan
2025-08-02,2025-08-03,12,221.59,Economy,Sydney,Australia,Dubai,United Arab Emirates
2025-08-02,2025-08-02,7,899.77,First,Sydney,Australia,Rome,Italy
2025-08-02,2025-08-02,2,553.22,Business,Sydney,Australia,Bangkok,Thailand
2025-08-02,2025-08-02,5,256.58,Economy,Sydney,Australia,Singapore,Singapore
2025-08-02,2025-08-02,8,461.41,Business,Rome,Italy,New York City,USA
2025-08-02,2025-08-02,9,883.84,First,Rome,Italy,Los Angeles,USA
2025-08-02,2025-08-02,3,191.14,Economy,Rome,Italy,London,United Kingdom
2025-08-02,2025-08-02,5,1094.0,First,Rome,Italy,Paris,France
2025-08-02,2025-08-02,4,616.04,Business,Rome,Italy,Tokyo,Japan
2025-08-02,2025-08-03,11,536.39,Business,Rome,Italy,Dubai,United Arab Emirates
2025-08-02,2025-08-02,10,518.92,Business,Rome,Italy,Sydney,Australia
2025-08-02,2025-08-02,7,608.98,Business,Rome,Italy,Bangkok,Thailand
2025-08-02,2025-08-02,8,440.79,Business,Rome,Italy,Singapore,Singapore
2025-08-02,2025-08-02,6,424.66,Business,Bangkok,Thailand,New York City,USA
2025-08-02,2025-08-02,4,255.09,Economy,Bangkok,Thailand,Los Angeles,USA
2025-08-02,2025-08-03,11,284.68,Economy,Bangkok,Thailand,London,United Kingdom
2025-08-02,2025-08-03,11,152.75,Economy,Bangkok,Thailand,Paris,France
2025-08-02,2025-08-02,7,291.06,Economy,Bangkok,Thailand,Tokyo,Japan
2025-08-02,2025-08-02,9,1058.99,First,Bangkok,Thailand,Dubai,United Arab Emirates
